2025-06-10 15:51:19,042 - INFO - Fingerprint not found. Saved model loading will continue.
2025-06-10 16:13:30,396 - INFO - Inference time: 28.86 ms, MSE: 0.000058
2025-06-10 16:13:30,900 - INFO - Inference time: 34.40 ms, MSE: 0.019611
2025-06-10 16:13:31,149 - INFO - Inference time: 29.67 ms, MSE: 0.000058
2025-06-10 16:13:31,632 - INFO - Inference time: 29.73 ms, MSE: 0.019611
2025-06-10 16:13:31,895 - INFO - Inference time: 35.50 ms, MSE: 0.000058
2025-06-10 16:13:32,397 - INFO - Inference time: 31.65 ms, MSE: 0.019611
2025-06-10 16:13:32,652 - INFO - Inference time: 34.56 ms, MSE: 0.000058
2025-06-10 16:13:33,177 - INFO - Inference time: 33.36 ms, MSE: 0.019611
2025-06-10 16:13:33,427 - INFO - Inference time: 32.79 ms, MSE: 0.000058
2025-06-10 16:13:33,944 - INFO - Inference time: 37.83 ms, MSE: 0.019611
2025-06-10 16:13:34,198 - INFO - Inference time: 32.99 ms, MSE: 0.000058
2025-06-10 16:13:34,714 - INFO - Inference time: 37.14 ms, MSE: 0.019611
2025-06-10 16:13:34,965 - INFO - Inference time: 30.04 ms, MSE: 0.000058
2025-06-10 16:13:35,454 - INFO - Inference time: 29.54 ms, MSE: 0.019611
2025-06-10 16:13:35,705 - INFO - Inference time: 32.36 ms, MSE: 0.000058
2025-06-10 16:13:36,206 - INFO - Inference time: 32.87 ms, MSE: 0.019611
2025-06-10 16:13:36,456 - INFO - Inference time: 31.75 ms, MSE: 0.000058
2025-06-10 16:13:36,933 - INFO - Inference time: 29.46 ms, MSE: 0.019611
2025-06-10 16:13:37,173 - INFO - Inference time: 29.77 ms, MSE: 0.000058
2025-06-10 16:13:37,650 - INFO - Inference time: 29.15 ms, MSE: 0.019611
2025-06-10 16:13:37,894 - INFO - Inference time: 33.34 ms, MSE: 0.000058
2025-06-10 16:13:38,384 - INFO - Inference time: 33.95 ms, MSE: 0.019611
2025-06-10 16:13:38,643 - INFO - Inference time: 33.29 ms, MSE: 0.000058
2025-06-10 16:13:39,168 - INFO - Inference time: 35.38 ms, MSE: 0.019611
2025-06-10 16:13:39,416 - INFO - Inference time: 30.25 ms, MSE: 0.000058
2025-06-10 16:13:39,909 - INFO - Inference time: 40.39 ms, MSE: 0.019611
2025-06-10 16:13:40,163 - INFO - Inference time: 33.23 ms, MSE: 0.000058
2025-06-10 16:13:40,673 - INFO - Inference time: 32.33 ms, MSE: 0.019611
2025-06-10 16:13:40,911 - INFO - Inference time: 29.20 ms, MSE: 0.000058
2025-06-10 16:13:41,396 - INFO - Inference time: 30.79 ms, MSE: 0.019611
2025-06-10 16:13:41,637 - INFO - Inference time: 29.22 ms, MSE: 0.000058
2025-06-10 16:13:42,121 - INFO - Inference time: 31.59 ms, MSE: 0.019611
2025-06-10 16:13:42,368 - INFO - Inference time: 31.70 ms, MSE: 0.000058
2025-06-10 16:13:42,864 - INFO - Inference time: 29.57 ms, MSE: 0.019611
2025-06-10 16:13:43,105 - INFO - Inference time: 29.94 ms, MSE: 0.000058
2025-06-10 16:13:43,582 - INFO - Inference time: 29.60 ms, MSE: 0.019611
2025-06-10 16:13:43,822 - INFO - Inference time: 33.02 ms, MSE: 0.000058
2025-06-10 16:13:44,295 - INFO - Inference time: 29.63 ms, MSE: 0.019611
2025-06-10 16:13:44,533 - INFO - Inference time: 29.32 ms, MSE: 0.000058
2025-06-10 16:13:45,011 - INFO - Inference time: 29.52 ms, MSE: 0.019611
2025-06-10 16:13:45,254 - INFO - Inference time: 30.59 ms, MSE: 0.000058
2025-06-10 16:13:45,735 - INFO - Inference time: 32.65 ms, MSE: 0.019611
2025-06-10 16:13:45,978 - INFO - Inference time: 30.49 ms, MSE: 0.000058
2025-06-10 16:13:46,452 - INFO - Inference time: 30.11 ms, MSE: 0.019611
2025-06-10 16:13:46,693 - INFO - Inference time: 30.05 ms, MSE: 0.000058
2025-06-10 16:13:47,173 - INFO - Inference time: 29.39 ms, MSE: 0.019611
2025-06-10 16:13:47,411 - INFO - Inference time: 29.92 ms, MSE: 0.000058
2025-06-10 16:13:47,890 - INFO - Inference time: 29.08 ms, MSE: 0.019611
2025-06-10 16:13:48,129 - INFO - Inference time: 29.49 ms, MSE: 0.000058
2025-06-10 16:13:48,604 - INFO - Inference time: 29.17 ms, MSE: 0.019611
2025-06-10 16:13:48,842 - INFO - Inference time: 29.99 ms, MSE: 0.000058
2025-06-10 16:13:49,321 - INFO - Inference time: 30.76 ms, MSE: 0.019611
2025-06-10 16:13:49,584 - INFO - Inference time: 37.32 ms, MSE: 0.000058
2025-06-10 16:13:50,086 - INFO - Inference time: 34.51 ms, MSE: 0.019611
2025-06-10 16:13:50,348 - INFO - Inference time: 34.22 ms, MSE: 0.000058
2025-06-10 16:13:50,855 - INFO - Inference time: 29.84 ms, MSE: 0.019611
2025-06-10 16:13:51,108 - INFO - Inference time: 33.56 ms, MSE: 0.000058
2025-06-10 16:13:51,613 - INFO - Inference time: 39.42 ms, MSE: 0.019611
2025-06-10 16:13:51,862 - INFO - Inference time: 33.71 ms, MSE: 0.000058
2025-06-10 16:13:52,351 - INFO - Inference time: 34.20 ms, MSE: 0.019611
2025-06-10 16:13:52,602 - INFO - Inference time: 31.67 ms, MSE: 0.000058
2025-06-10 16:13:53,111 - INFO - Inference time: 31.78 ms, MSE: 0.019611
2025-06-10 16:13:53,354 - INFO - Inference time: 29.58 ms, MSE: 0.000058
2025-06-10 16:13:53,850 - INFO - Inference time: 29.98 ms, MSE: 0.019611
2025-06-10 16:13:54,096 - INFO - Inference time: 33.21 ms, MSE: 0.000058
2025-06-10 16:13:54,599 - INFO - Inference time: 31.30 ms, MSE: 0.019611
2025-06-10 16:13:54,854 - INFO - Inference time: 34.05 ms, MSE: 0.000058
2025-06-10 16:13:55,362 - INFO - Inference time: 34.82 ms, MSE: 0.019611
2025-06-10 16:13:55,620 - INFO - Inference time: 36.21 ms, MSE: 0.000058
2025-06-10 16:13:56,101 - INFO - Inference time: 29.48 ms, MSE: 0.019611
2025-06-10 16:13:56,345 - INFO - Inference time: 32.58 ms, MSE: 0.000058
2025-06-10 16:13:56,839 - INFO - Inference time: 29.26 ms, MSE: 0.019611
2025-06-10 16:13:57,078 - INFO - Inference time: 29.13 ms, MSE: 0.000058
2025-06-10 16:13:57,594 - INFO - Inference time: 36.33 ms, MSE: 0.019611
2025-06-10 16:13:57,856 - INFO - Inference time: 35.03 ms, MSE: 0.000058
2025-06-10 16:13:58,358 - INFO - Inference time: 32.81 ms, MSE: 0.019611
2025-06-10 16:13:58,597 - INFO - Inference time: 29.62 ms, MSE: 0.000058
2025-06-10 16:13:59,136 - INFO - Inference time: 36.98 ms, MSE: 0.019611
2025-06-10 16:13:59,393 - INFO - Inference time: 33.89 ms, MSE: 0.000058
2025-06-10 16:13:59,903 - INFO - Inference time: 29.23 ms, MSE: 0.019611
2025-06-10 16:14:00,158 - INFO - Inference time: 32.34 ms, MSE: 0.000058
2025-06-10 16:14:00,655 - INFO - Inference time: 32.40 ms, MSE: 0.019611
2025-06-10 16:14:00,903 - INFO - Inference time: 30.98 ms, MSE: 0.000058
2025-06-10 16:14:01,421 - INFO - Inference time: 30.63 ms, MSE: 0.019611
2025-06-10 16:14:01,679 - INFO - Inference time: 38.46 ms, MSE: 0.000058
2025-06-10 16:14:02,200 - INFO - Inference time: 41.16 ms, MSE: 0.019611
2025-06-10 16:14:02,465 - INFO - Inference time: 34.74 ms, MSE: 0.000058
2025-06-10 16:14:02,979 - INFO - Inference time: 32.38 ms, MSE: 0.019611
2025-06-10 16:14:03,227 - INFO - Inference time: 29.70 ms, MSE: 0.000058
2025-06-10 16:14:03,714 - INFO - Inference time: 32.98 ms, MSE: 0.019611
2025-06-10 16:14:03,955 - INFO - Inference time: 28.89 ms, MSE: 0.000058
2025-06-10 16:14:04,447 - INFO - Inference time: 35.20 ms, MSE: 0.019611
2025-06-10 16:14:04,704 - INFO - Inference time: 32.19 ms, MSE: 0.000058
2025-06-10 16:14:05,190 - INFO - Inference time: 30.01 ms, MSE: 0.019611
2025-06-10 16:14:05,438 - INFO - Inference time: 34.02 ms, MSE: 0.000058
2025-06-10 16:14:05,946 - INFO - Inference time: 33.27 ms, MSE: 0.019611
2025-06-10 16:14:06,198 - INFO - Inference time: 30.97 ms, MSE: 0.000058
2025-06-10 16:14:06,707 - INFO - Inference time: 39.62 ms, MSE: 0.019611
2025-06-10 16:14:06,981 - INFO - Inference time: 36.63 ms, MSE: 0.000058
2025-06-10 16:14:07,499 - INFO - Inference time: 35.07 ms, MSE: 0.019611
2025-06-10 16:14:07,757 - INFO - Inference time: 36.56 ms, MSE: 0.000058
2025-06-10 16:14:08,287 - INFO - Inference time: 33.92 ms, MSE: 0.019611
2025-06-10 16:14:08,558 - INFO - Inference time: 41.67 ms, MSE: 0.000058
2025-06-10 16:14:09,110 - INFO - Inference time: 33.97 ms, MSE: 0.019611
2025-06-10 16:14:09,408 - INFO - Inference time: 39.93 ms, MSE: 0.000058
2025-06-10 16:14:09,918 - INFO - Inference time: 34.85 ms, MSE: 0.019611
2025-06-10 16:14:10,186 - INFO - Inference time: 34.86 ms, MSE: 0.000058
2025-06-10 16:14:10,720 - INFO - Inference time: 39.79 ms, MSE: 0.019611
2025-06-10 16:14:10,984 - INFO - Inference time: 40.92 ms, MSE: 0.000058
2025-06-10 16:14:11,489 - INFO - Inference time: 35.25 ms, MSE: 0.019611
2025-06-10 16:14:11,760 - INFO - Inference time: 33.53 ms, MSE: 0.000058
2025-06-10 16:14:12,256 - INFO - Inference time: 31.27 ms, MSE: 0.019611
2025-06-10 16:14:12,511 - INFO - Inference time: 31.72 ms, MSE: 0.000058
2025-06-10 16:14:13,000 - INFO - Inference time: 29.93 ms, MSE: 0.019611
2025-06-10 16:14:13,246 - INFO - Inference time: 34.92 ms, MSE: 0.000058
2025-06-10 16:14:13,751 - INFO - Inference time: 30.29 ms, MSE: 0.019611
2025-06-10 16:14:13,996 - INFO - Inference time: 36.09 ms, MSE: 0.000058
2025-06-10 16:14:14,491 - INFO - Inference time: 30.92 ms, MSE: 0.019611
2025-06-10 16:14:14,735 - INFO - Inference time: 32.27 ms, MSE: 0.000058
2025-06-10 16:14:15,234 - INFO - Inference time: 32.65 ms, MSE: 0.019611
2025-06-10 16:14:15,477 - INFO - Inference time: 29.65 ms, MSE: 0.000058
2025-06-10 16:14:15,971 - INFO - Inference time: 36.90 ms, MSE: 0.019611
2025-06-10 16:14:16,213 - INFO - Inference time: 29.96 ms, MSE: 0.000058
2025-06-10 16:14:16,695 - INFO - Inference time: 30.77 ms, MSE: 0.019611
2025-06-10 16:14:16,936 - INFO - Inference time: 29.63 ms, MSE: 0.000058
2025-06-10 16:14:17,426 - INFO - Inference time: 32.72 ms, MSE: 0.019611
2025-06-10 16:14:17,677 - INFO - Inference time: 31.66 ms, MSE: 0.000058
2025-06-10 16:14:18,156 - INFO - Inference time: 29.40 ms, MSE: 0.019611
2025-06-10 16:14:18,394 - INFO - Inference time: 29.05 ms, MSE: 0.000058
2025-06-10 16:14:18,869 - INFO - Inference time: 29.11 ms, MSE: 0.019611
2025-06-10 16:14:19,106 - INFO - Inference time: 28.80 ms, MSE: 0.000058
2025-06-10 16:14:19,582 - INFO - Inference time: 29.47 ms, MSE: 0.019611
2025-06-10 16:14:19,823 - INFO - Inference time: 33.34 ms, MSE: 0.000058
2025-06-10 16:14:20,299 - INFO - Inference time: 29.50 ms, MSE: 0.019611
2025-06-10 16:14:20,539 - INFO - Inference time: 30.17 ms, MSE: 0.000058
2025-06-10 16:14:21,013 - INFO - Inference time: 28.89 ms, MSE: 0.019611
2025-06-10 16:14:21,255 - INFO - Inference time: 29.88 ms, MSE: 0.000058
2025-06-10 16:14:21,751 - INFO - Inference time: 39.00 ms, MSE: 0.019611
2025-06-10 16:14:22,013 - INFO - Inference time: 33.00 ms, MSE: 0.000058
2025-06-10 16:14:22,489 - INFO - Inference time: 30.00 ms, MSE: 0.019611
2025-06-10 16:14:22,735 - INFO - Inference time: 29.61 ms, MSE: 0.000058
2025-06-10 16:14:23,232 - INFO - Inference time: 33.03 ms, MSE: 0.019611
2025-06-10 16:14:23,487 - INFO - Inference time: 29.39 ms, MSE: 0.000058
2025-06-10 16:14:23,984 - INFO - Inference time: 32.13 ms, MSE: 0.019611
2025-06-10 16:14:24,234 - INFO - Inference time: 32.16 ms, MSE: 0.000058
2025-06-10 16:14:24,739 - INFO - Inference time: 34.02 ms, MSE: 0.019611
2025-06-10 16:14:24,984 - INFO - Inference time: 29.24 ms, MSE: 0.000058
2025-06-10 16:14:25,524 - INFO - Inference time: 34.76 ms, MSE: 0.019611
2025-06-10 16:14:25,790 - INFO - Inference time: 39.59 ms, MSE: 0.000058
2025-06-10 16:14:26,281 - INFO - Inference time: 29.66 ms, MSE: 0.019611
2025-06-10 16:14:26,526 - INFO - Inference time: 35.45 ms, MSE: 0.000058
2025-06-10 16:14:27,019 - INFO - Inference time: 29.36 ms, MSE: 0.019611
2025-06-10 16:14:27,256 - INFO - Inference time: 29.34 ms, MSE: 0.000058
2025-06-10 16:14:27,742 - INFO - Inference time: 35.22 ms, MSE: 0.019611
2025-06-10 16:14:27,989 - INFO - Inference time: 31.71 ms, MSE: 0.000058
2025-06-10 16:14:28,496 - INFO - Inference time: 32.96 ms, MSE: 0.019611
2025-06-10 16:14:28,745 - INFO - Inference time: 34.52 ms, MSE: 0.000058
2025-06-10 16:14:29,260 - INFO - Inference time: 34.64 ms, MSE: 0.019611
2025-06-10 16:14:29,511 - INFO - Inference time: 33.04 ms, MSE: 0.000058
2025-06-10 16:14:30,022 - INFO - Inference time: 33.67 ms, MSE: 0.019611
2025-06-10 16:14:30,287 - INFO - Inference time: 36.17 ms, MSE: 0.000058
2025-06-10 16:14:30,793 - INFO - Inference time: 33.09 ms, MSE: 0.019611
2025-06-10 16:14:31,042 - INFO - Inference time: 32.43 ms, MSE: 0.000058
2025-06-10 16:14:31,536 - INFO - Inference time: 29.79 ms, MSE: 0.019611
2025-06-10 16:14:31,785 - INFO - Inference time: 32.53 ms, MSE: 0.000058
2025-06-10 16:14:32,289 - INFO - Inference time: 32.54 ms, MSE: 0.019611
2025-06-10 16:14:32,553 - INFO - Inference time: 38.16 ms, MSE: 0.000058
2025-06-10 16:14:33,088 - INFO - Inference time: 33.11 ms, MSE: 0.019611
2025-06-10 16:14:33,336 - INFO - Inference time: 31.16 ms, MSE: 0.000058
2025-06-10 16:14:33,826 - INFO - Inference time: 33.28 ms, MSE: 0.019611
2025-06-10 16:14:34,069 - INFO - Inference time: 29.60 ms, MSE: 0.000058
2025-06-10 16:14:34,585 - INFO - Inference time: 34.72 ms, MSE: 0.019611
2025-06-10 16:14:34,844 - INFO - Inference time: 35.33 ms, MSE: 0.000058
2025-06-10 16:14:35,333 - INFO - Inference time: 29.53 ms, MSE: 0.019611
2025-06-10 16:14:35,584 - INFO - Inference time: 30.15 ms, MSE: 0.000058
2025-06-10 16:14:36,069 - INFO - Inference time: 29.71 ms, MSE: 0.019611
2025-06-10 16:14:36,306 - INFO - Inference time: 28.64 ms, MSE: 0.000058
2025-06-10 16:14:36,809 - INFO - Inference time: 29.03 ms, MSE: 0.019611
2025-06-10 16:14:37,064 - INFO - Inference time: 34.49 ms, MSE: 0.000058
2025-06-10 16:14:37,551 - INFO - Inference time: 29.81 ms, MSE: 0.019611
2025-06-10 16:14:37,794 - INFO - Inference time: 32.47 ms, MSE: 0.000058
2025-06-10 16:14:38,286 - INFO - Inference time: 33.26 ms, MSE: 0.019611
2025-06-10 16:14:38,530 - INFO - Inference time: 29.51 ms, MSE: 0.000058
2025-06-10 16:14:39,041 - INFO - Inference time: 36.46 ms, MSE: 0.019611
2025-06-10 16:14:39,297 - INFO - Inference time: 31.69 ms, MSE: 0.000058
2025-06-10 16:14:39,804 - INFO - Inference time: 35.62 ms, MSE: 0.019611
2025-06-10 16:14:40,059 - INFO - Inference time: 34.60 ms, MSE: 0.000058
2025-06-10 16:14:40,588 - INFO - Inference time: 40.25 ms, MSE: 0.019611
2025-06-10 16:14:40,871 - INFO - Inference time: 38.09 ms, MSE: 0.000058
2025-06-10 16:14:41,453 - INFO - Inference time: 36.34 ms, MSE: 0.019611
2025-06-10 16:14:41,723 - INFO - Inference time: 38.14 ms, MSE: 0.000058
2025-06-10 16:14:42,253 - INFO - Inference time: 36.54 ms, MSE: 0.019611
2025-06-10 16:14:42,516 - INFO - Inference time: 33.24 ms, MSE: 0.000058
2025-06-10 16:14:43,011 - INFO - Inference time: 31.38 ms, MSE: 0.019611
2025-06-10 16:14:43,256 - INFO - Inference time: 33.63 ms, MSE: 0.000058
2025-06-10 16:14:43,795 - INFO - Inference time: 53.63 ms, MSE: 0.019611
2025-06-10 16:14:44,081 - INFO - Inference time: 37.80 ms, MSE: 0.000058
2025-06-10 16:14:44,592 - INFO - Inference time: 31.78 ms, MSE: 0.019611
2025-06-10 16:14:44,849 - INFO - Inference time: 32.30 ms, MSE: 0.000058
2025-06-10 16:14:45,362 - INFO - Inference time: 32.23 ms, MSE: 0.019611
2025-06-10 16:14:45,621 - INFO - Inference time: 32.71 ms, MSE: 0.000058
2025-06-10 16:14:46,127 - INFO - Inference time: 37.28 ms, MSE: 0.019611
2025-06-10 16:14:46,373 - INFO - Inference time: 31.36 ms, MSE: 0.000058
2025-06-10 16:14:46,555 - INFO - Cấu hình mặc định:
2025-06-10 16:14:46,555 - INFO - {'DATASET': {'DATALOADER': {'BATCH_SIZE': 128, 'SHUFFLE': True}, 'PATH': {'ANOMALY': '/home/haiminh/Desktop/fanDataset/abnomalyTarget', 'NORMAL': '/home/haiminh/Desktop/fanDataset/normalTarget', 'TEST': None, 'TFRECORDS': ['/home/haiminh/Desktop/D-ESCA_v2/park_dataset_demo/mel_dataFan']}, 'RATIO': {'TEST': 0.1, 'TRAIN': 0.8}}, 'DEVICE': {'JETSON': False, 'USE_TENSORRT': False}, 'MODEL': {'TYPE': 'vq_vae'}, 'POSTPROCESS': {'PATH_SAVE_THRESHOLD': '/home/thanhho/SPARC/ESCA/Code/train_on_PCv2/Results/'}, 'PREPROCESS': {'AUDIO_LEN': 2, 'FRAME_RATE': 44100, 'GAMMA': {'CHANNELS': 32, 'F_MIN': 100, 'HOP_TIME': 0.06, 'WINDOW_TIME': 0.12}, 'MEL': {'NFFT': 2048, 'N_BANDS': 32, 'SR': 16000}, 'SAMPLE_PER_FILE': 200, 'SEGMENT_LEN': 2, 'TYPE': 'gamma', 'USE_TF_GTGRAM': True}, 'REALTIME': {'CHANNELS': 1, 'FOLDER_PATH': '/home/haiminh/Desktop/Data_Predictive_Maintainance/abnormal/newEccen', 'IMPORT_FILE': False, 'LOG_PATH': '/home/haiminh/Desktop/ESCA_Qt/python_ai/rt_result', 'MANUAL_THRESHOLD': 0.02, 'MAX': 2273.88134765625, 'MIN': 0.5652748346328735, 'MODEL_PATH': '/home/haiminh/Desktop/ESCA_Qt/python_ai/result', 'SAMPLESIZE': 16, 'SAMPLING_RATE': 44100, 'SECOND': 2, 'THRESHOLD': 5.6161567044910043e-05}, 'RECORD': {'ABNOMALY': False, 'CHANNEL': 0, 'CODEC': 0, 'DATASET_PATH': './dataset_mic_laptop_16k', 'DEVICE': 0, 'DEVICENAME': 'default', 'DURATION': 0, 'ENDIAN': 0, 'SAMPLERATE': 3, 'SAMPLESIZE': 1}, 'TRAINING': {'EPOCH': 15, 'LEARNING_RATE': 0.001, 'LOG_FOLDER': '/home/haiminh/Desktop/info.txt', 'PRETRAINED_WEIGHTS': '/home/haiminh/Desktop/ESCA_Qt/python_ai/temp/saved_model', 'SAVE_PATH': '/home/haiminh/Desktop/ESCA_Qt/python_ai/resultFan'}, 'TRANSFER_LEARNING': {'ANOM_BATCH_SIZE': 128, 'BASED_WEIGHTS': '/home/haiminh/Desktop/ESCA_Qt/python_ai/resultFan/saved_model/vq_vae', 'BETA': 1, 'EPOCH': 81, 'LEARNING_RATE': 0.001, 'SAVE_PATH': '/home/haiminh/Desktop/ESCA_Qt/python_ai/tl_resultFan', 'TEST_DIR': None, 'TFRECORDS': ['/home/haiminh/Desktop/D-ESCA_v2/park_dataset_demo/mel_dataFanTarget']}}
2025-06-10 16:14:46,891 - INFO - Inference time: 33.94 ms, MSE: 0.019611
2025-06-10 16:14:47,038 - INFO - Fingerprint not found. Saved model loading will continue.
2025-06-10 16:14:47,045 - INFO - IMPORT_FILE: False
2025-06-10 16:14:47,046 - INFO - Chế độ Real-time
2025-06-10 16:14:47,046 - INFO - Shared memory connected.
2025-06-10 16:14:47,046 - INFO - Semaphore connected.
2025-06-10 16:14:47,136 - INFO - Inference time: 31.22 ms, MSE: 0.000058
2025-06-10 16:14:47,627 - INFO - Inference time: 30.08 ms, MSE: 0.019611
2025-06-10 16:14:47,867 - INFO - Inference time: 30.39 ms, MSE: 0.000058
2025-06-10 16:14:48,356 - INFO - Inference time: 30.27 ms, MSE: 0.019611
2025-06-10 16:14:48,598 - INFO - Inference time: 29.20 ms, MSE: 0.000058
2025-06-10 16:14:49,081 - INFO - Inference time: 30.42 ms, MSE: 0.019611
2025-06-10 16:14:49,323 - INFO - Inference time: 30.72 ms, MSE: 0.000058
2025-06-10 16:14:49,763 - ERROR - Input shape không hợp lệ: (1, 32, 34, 1)
2025-06-10 16:14:49,812 - INFO - Inference time: 30.46 ms, MSE: 0.019611
2025-06-10 16:14:50,060 - INFO - Inference time: 33.96 ms, MSE: 0.000058
2025-06-10 16:14:50,541 - INFO - Inference time: 29.25 ms, MSE: 0.019611
2025-06-10 16:14:50,781 - INFO - Inference time: 30.58 ms, MSE: 0.000058
2025-06-10 16:14:51,263 - INFO - Inference time: 29.48 ms, MSE: 0.019611
2025-06-10 16:14:51,502 - INFO - Inference time: 28.98 ms, MSE: 0.000058
2025-06-10 16:14:51,756 - ERROR - Input shape không hợp lệ: (1, 32, 34, 1)
2025-06-10 16:14:51,985 - INFO - Inference time: 32.91 ms, MSE: 0.019611
2025-06-10 16:14:52,224 - INFO - Inference time: 30.37 ms, MSE: 0.000058
2025-06-10 16:14:52,705 - INFO - Inference time: 30.89 ms, MSE: 0.019611
2025-06-10 16:14:52,945 - INFO - Inference time: 30.40 ms, MSE: 0.000058
2025-06-10 16:14:53,429 - INFO - Inference time: 30.19 ms, MSE: 0.019611
2025-06-10 16:14:53,668 - INFO - Inference time: 30.05 ms, MSE: 0.000058
2025-06-10 16:14:53,685 - ERROR - Input shape không hợp lệ: (1, 32, 34, 1)
2025-06-10 16:14:54,170 - INFO - Inference time: 29.39 ms, MSE: 0.019611
2025-06-10 16:14:54,445 - INFO - Inference time: 31.74 ms, MSE: 0.000058
2025-06-10 16:14:54,952 - INFO - Inference time: 33.26 ms, MSE: 0.019611
2025-06-10 16:14:55,206 - INFO - Inference time: 30.86 ms, MSE: 0.000058
2025-06-10 16:14:55,698 - INFO - Inference time: 35.09 ms, MSE: 0.019611
2025-06-10 16:14:55,715 - ERROR - Input shape không hợp lệ: (1, 32, 34, 1)
2025-06-10 16:14:55,950 - INFO - Inference time: 33.74 ms, MSE: 0.000058
2025-06-10 16:14:56,459 - INFO - Inference time: 33.67 ms, MSE: 0.019611
2025-06-10 16:14:56,704 - INFO - Inference time: 30.20 ms, MSE: 0.000058
2025-06-10 16:14:57,233 - INFO - Inference time: 30.96 ms, MSE: 0.019611
2025-06-10 16:14:57,488 - INFO - Inference time: 31.67 ms, MSE: 0.000058
2025-06-10 16:14:57,761 - ERROR - Input shape không hợp lệ: (1, 32, 34, 1)
2025-06-10 16:14:57,989 - INFO - Inference time: 33.10 ms, MSE: 0.019611
2025-06-10 16:14:58,239 - INFO - Inference time: 30.23 ms, MSE: 0.000058
2025-06-10 16:14:58,740 - INFO - Inference time: 30.35 ms, MSE: 0.019611
2025-06-10 16:14:58,991 - INFO - Inference time: 31.74 ms, MSE: 0.000058
2025-06-10 16:14:59,492 - INFO - Inference time: 29.25 ms, MSE: 0.019611
2025-06-10 16:14:59,731 - INFO - Inference time: 30.24 ms, MSE: 0.000058
2025-06-10 16:14:59,746 - ERROR - Input shape không hợp lệ: (1, 32, 34, 1)
2025-06-10 16:15:00,217 - INFO - Inference time: 29.90 ms, MSE: 0.019611
2025-06-10 16:15:00,464 - INFO - Inference time: 29.62 ms, MSE: 0.000058
2025-06-10 16:15:00,958 - INFO - Inference time: 29.64 ms, MSE: 0.019611
2025-06-10 16:15:01,202 - INFO - Inference time: 29.49 ms, MSE: 0.000058
2025-06-10 16:15:01,687 - INFO - Inference time: 29.45 ms, MSE: 0.019611
2025-06-10 16:15:01,703 - ERROR - Input shape không hợp lệ: (1, 32, 34, 1)
2025-06-10 16:15:01,940 - INFO - Inference time: 34.80 ms, MSE: 0.000058
2025-06-10 16:15:02,433 - INFO - Inference time: 30.40 ms, MSE: 0.019611
2025-06-10 16:15:02,672 - INFO - Inference time: 30.03 ms, MSE: 0.000058
2025-06-10 16:15:03,166 - INFO - Inference time: 28.86 ms, MSE: 0.019611
2025-06-10 16:15:03,425 - INFO - Inference time: 34.49 ms, MSE: 0.000058
2025-06-10 16:15:03,690 - ERROR - Input shape không hợp lệ: (1, 32, 34, 1)
2025-06-10 16:15:03,937 - INFO - Inference time: 38.37 ms, MSE: 0.019611
2025-06-10 16:15:04,197 - INFO - Inference time: 33.58 ms, MSE: 0.000058
2025-06-10 16:15:04,716 - INFO - Inference time: 32.53 ms, MSE: 0.019611
2025-06-10 16:15:04,961 - INFO - Inference time: 30.50 ms, MSE: 0.000058
2025-06-10 16:15:05,443 - INFO - Inference time: 30.31 ms, MSE: 0.019611
2025-06-10 16:15:05,680 - INFO - Inference time: 29.32 ms, MSE: 0.000058
2025-06-10 16:15:05,696 - ERROR - Input shape không hợp lệ: (1, 32, 34, 1)
2025-06-10 16:15:05,934 - INFO - Signal 2 received. Exiting...
2025-06-10 16:15:05,934 - INFO - Shared memory detached.
2025-06-10 16:15:06,176 - INFO - Inference time: 32.22 ms, MSE: 0.019611
2025-06-10 16:15:06,444 - INFO - Inference time: 47.77 ms, MSE: 0.000058
2025-06-10 16:15:06,957 - INFO - Inference time: 34.67 ms, MSE: 0.019611
2025-06-10 16:15:07,208 - INFO - Inference time: 31.82 ms, MSE: 0.000058
2025-06-10 16:15:07,723 - INFO - Inference time: 29.81 ms, MSE: 0.019611
2025-06-10 16:15:07,980 - INFO - Inference time: 42.71 ms, MSE: 0.000058
2025-06-10 16:15:08,509 - INFO - Inference time: 29.92 ms, MSE: 0.019611
2025-06-10 16:15:08,748 - INFO - Inference time: 29.60 ms, MSE: 0.000058
2025-06-10 16:15:09,232 - INFO - Inference time: 30.23 ms, MSE: 0.019611
2025-06-10 16:15:09,476 - INFO - Inference time: 29.82 ms, MSE: 0.000058
2025-06-10 16:15:09,967 - INFO - Inference time: 34.11 ms, MSE: 0.019611
2025-06-10 16:15:10,210 - INFO - Inference time: 29.56 ms, MSE: 0.000058
2025-06-10 16:15:10,710 - INFO - Inference time: 30.90 ms, MSE: 0.019611
2025-06-10 16:15:10,955 - INFO - Inference time: 31.31 ms, MSE: 0.000058
2025-06-10 16:15:11,443 - INFO - Inference time: 30.23 ms, MSE: 0.019611
2025-06-10 16:15:11,690 - INFO - Inference time: 32.97 ms, MSE: 0.000058
2025-06-10 16:15:12,210 - INFO - Inference time: 33.70 ms, MSE: 0.019611
2025-06-10 16:15:12,466 - INFO - Inference time: 32.41 ms, MSE: 0.000058
2025-06-10 16:15:13,001 - INFO - Inference time: 36.99 ms, MSE: 0.019611
2025-06-10 16:15:13,254 - INFO - Inference time: 32.06 ms, MSE: 0.000058
2025-06-10 16:15:13,750 - INFO - Inference time: 33.20 ms, MSE: 0.019611
